# ==============================================================================
# ABARROTES1 - MINI NUBE INTERNAL DATABASE (GOOGLE SHEETS COMPATIBLE CSV)
# GENERATED BY ALL 11 AI AGENTS AT: 2026-08-17T07:29:22.416Z
# TENANT: TENANT_CDMX_01 | STORE: Abarrotes Don Pepe (CDMX Centro)
# SOURCE OF TRUTH: Universal Product Database & Wholesale Scrapers CDMX
# ==============================================================================

=== TABLE: CATALOGO_PRODUCTOS_MAESTRO ===
ean,gtin,upc,sku,product_name,normalized_name,brand,category,presentation,package,unit_type,active,last_seen_at
"0752216031094","0752216031094","0752216031094","0752216031094C","Jaguar Caja Vaso Jaguar no.8 (262 ml) 20P/50V - SCG","jaguar caja vaso jaguar no.8 (262 ml) 20p/50v - scg","Jaguar","Bebidas","1 Pieza","20 pza","pieza","true","2026-08-17T07:11:15.849Z"
"7501102269508","7501102269508","7501102269508","7501102269508C","Profina Caja Eco-farolito Semanal Surtido 12P - SCG","profina caja eco-farolito semanal surtido 12p - scg","Profina","12 piezas","1 Pieza","1 pza","pieza","true","2026-08-17T07:11:15.872Z"
"7501026004629","7501026004629","7501026004629","7501026004629C","La Corona Caja Detergente Roma 250g/40p - SCG","la corona caja detergente roma 250g/40p - scg","La Corona","Limpieza del Hogar","1 Pieza","1 pza","pieza","true","2026-08-17T07:11:15.920Z"
"1089787","UNKNOWN","UNKNOWN","1089787","Kirkland Bolsas para basura mediana con cinta Kirkland 200P - KOZ","kirkland bolsas para basura mediana con cinta kirkland 200p - koz","Kirkland","200 piezas","1 Pieza","1 pza","pieza","true","2026-08-17T07:11:15.945Z"
"000034289","UNKNOWN","UNKNOWN","000034289","Colgate Palmolive Lavatrastes Axion liquido 2.8L - ZK","colgate palmolive lavatrastes axion liquido 2.8l - zk","Colgate Palmolive","2.8 litros","1 Pieza","1 pza","pieza","true","2026-08-17T07:11:15.970Z"
"0097339000054","0097339000054","0097339000054","0097339000054C","Tamazula Caja Valentina etiqueta amarilla 370m/24p - SCG","tamazula caja valentina etiqueta amarilla 370m/24p - scg","Tamazula","370ml en pack de 24 botellas","1 Pieza","1 pza","pieza","true","2026-08-17T07:11:16.000Z"
"7501026004612","7501026004612","7501026004612","7501026004612C","La Corona Caja detergente Roma 500g/20b - SCG","la corona caja detergente roma 500g/20b - scg","La Corona","Limpieza del Hogar","1 Pieza","1 pza","pieza","true","2026-08-17T07:11:16.031Z"
"7501077400708","7501077400708","7501077400708","7501077400708C","Maseca Caja Harina Maseca Antojitos 1K/10P - SCG","maseca caja harina maseca antojitos 1k/10p - scg","Maseca","1 kilo con 10 piezas","1 Pieza","1 pza","pieza","true","2026-08-17T07:11:16.061Z"
"7501431201101","7501431201101","7501431201101","7501431201101C","Conver Caja Vaso Termico No.10 (296 ml) 40 Pzas de 25 Vasos - SCG","conver caja vaso termico no.10 (296 ml) 40 pzas de 25 vasos - scg","Conver","40 paquetes de 25 vasos","1 Pieza","40 pza","pieza","true","2026-08-17T07:11:16.091Z"
"7501050410311","7501050410311","7501050410311","7501050410311C","Fabrica de Papel San Francisco Colchón papel higiénico Hortensia H Mega Verde 20P/4R/400H - SCG","fabrica de papel san francisco colchón papel higiénico hortensia h mega verde 20p/4r/400h - scg","Fabrica de Papel San Francisco","24 paquetes de 4 rollos y 400 hojas","1 Pieza","20 pza","pieza","true","2026-08-17T07:11:16.116Z"
"7509546017143","7509546017143","7509546017143","7509546017143C","Colgate Palmolive Caja Axion lavatrastes líquido limón 400M/12B - SCG","colgate palmolive caja axion lavatrastes líquido limón 400m/12b - scg","Colgate Palmolive","400 ml en 12 botellas","1 Pieza","1 pza","pieza","true","2026-08-17T07:11:16.143Z"
"7501017361113","7501017361113","7501017361113","7501017361113C","Kimberly-Clark Caja Pañuelos Desechables Kleenex 180H/48P - SCG","kimberly-clark caja pañuelos desechables kleenex 180h/48p - scg","Kimberly-Clark","180 hojas con 48 piezas","1 Pieza","1 pza","pieza","true","2026-08-17T07:11:16.168Z"
"7501050410366","7501050410366","7501050410366","7501050410366C","Fabrica de Papel San Francisco Bulto Papel Higiénico Hortensia H Rosa 450H/20P/4R - SCG","fabrica de papel san francisco bulto papel higiénico hortensia h rosa 450h/20p/4r - scg","Fabrica de Papel San Francisco","Higieni450 Hojas en 24 paquetes de 4 rollosco","1 Pieza","20 pza","pieza","true","2026-08-17T07:11:16.214Z"
"000010032","UNKNOWN","UNKNOWN","000010032","Gamesa Caja de Saladitas Gamesa 200P/13G - ZK","gamesa caja de saladitas gamesa 200p/13g - zk","Gamesa","200 envases de 13 grs.","1 Pieza","200 pza","pieza","true","2026-08-17T07:11:16.260Z"
"75005443C","UNKNOWN","UNKNOWN","75005443C","La Corona Caja aceite 1-2-3 500m/24p - SCG","la corona caja aceite 1-2-3 500m/24p - scg","La Corona","500 ml en 24 botellas","1 Pieza","1 pza","pieza","true","2026-08-17T07:11:16.286Z"
"7501026028304","7501026028304","7501026028304","7501026028304C","La Corona Caja Detergente Liquido Roma 1L/12P - SCG","la corona caja detergente liquido roma 1l/12p - scg","La Corona","Limpieza del Hogar","1 Litro Tetrapak/Botella","1 pza","litro","true","2026-08-17T07:11:16.332Z"
"7501943458499","7501943458499","7501943458499","7501943458499C","Kimberly-Clark Bulto papel higiénico Kleenex 80P/1R/400H - SCG","kimberly-clark bulto papel higiénico kleenex 80p/1r/400h - scg","Kimberly-Clark","80 piezas de 1 rollo con 440 hojas","1 Pieza","80 pza","pieza","true","2026-08-17T07:11:16.388Z"
"7506425605330","7506425605330","7506425605330","7506425605330C","Kimberly-Clark Bulto papel higiénico Vogue 600H/10P/4R - SCG","kimberly-clark bulto papel higiénico vogue 600h/10p/4r - scg","Kimberly-Clark","10 paquetes de 4 rollos","1 Pieza","10 pza","pieza","true","2026-08-17T07:11:16.415Z"
"7501761869149","7501761869149","7501761869149","7501761869149C","Gamesa Caja Harina para Hot Cakes Gamesa Tradicional 800g/10p - SCG","gamesa caja harina para hot cakes gamesa tradicional 800g/10p - scg","Gamesa","800 grs con 10 piezas","1 Pieza","1 pza","pieza","true","2026-08-17T07:11:16.471Z"
"7501025403485","7501025403485","7501025403485","7501025403485C","Alen Caja Limpiador Pinol Regular 12/828 ML - SCG","alen caja limpiador pinol regular 12/828 ml - scg","Alen","828ml con 15 botellas","1 Pieza","1 pza","pieza","true","2026-08-17T07:11:16.520Z"
"7501055901425","7501055901425","7501055901425","7501055901425C","Alpura Caja Leche Alpura Deslactosada 1L/12P - SCG","alpura caja leche alpura deslactosada 1l/12p - scg","Alpura","Lácteos y Huevo","1 Litro Tetrapak/Botella","1 pza","litro","true","2026-08-17T07:11:16.548Z"
"000231992","UNKNOWN","UNKNOWN","000231992","Member´s Mark Limpiador para baños y azulejos Member´s Mark 5L+1L - ZK","member´s mark limpiador para baños y azulejos member´s mark 5l+1l - zk","Member´s Mark","5 litros con atomizador de 1 lt","1 Litro Tetrapak/Botella","1 pza","litro","true","2026-08-17T07:11:16.582Z"
"0041789001840","0041789001840","0041789001840","0041789001840C","Maruchan Caja sopa Maruchan sabor pollo picante 12P/64G - SCG","maruchan caja sopa maruchan sabor pollo picante 12p/64g - scg","Maruchan","12 piezas de 64 grs","Caja con 12x 64g","12 pza","caja c/12","true","2026-08-17T07:11:16.616Z"
"7501035917316","7501035917316","7501035917316","7501035917316C","MayoreoTotal Caja Crema Neutro Balance 450G/12P - SCG","mayoreototal caja crema neutro balance 450g/12p - scg","MayoreoTotal","Lácteos y Huevo","1 Pieza","1 pza","pieza","true","2026-08-17T07:11:16.652Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786950684056-qqq1","Click Abasto Salsa de soya 1L Puro Sabor","click abasto salsa de soya 1l puro sabor","Click Abasto","Abarrotes","1 Litro Tetrapak/Botella","1 pza","litro","true","2026-08-17T07:11:24.056Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786950684089-raqh","Click Abasto Arroz Morelos Azul","click abasto arroz morelos azul","Click Abasto","Abarrotes","1 Pieza","1 pza","pieza","true","2026-08-17T07:11:24.089Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786950684123-3wrk","Click Abasto Queso Panela Caperucita (3.3 kg)","click abasto queso panela caperucita (3.3 kg)","Click Abasto","Lácteos y Huevo","1 kg A granel","1 pza","kilo","true","2026-08-17T07:11:24.123Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786950684156-iwis","Abarrotes Piña en trozos Clemente Jacques 3 Kg","abarrotes piña en trozos clemente jacques 3 kg","Abarrotes","Enlatados","1 kg A granel","1 pza","kilo","true","2026-08-17T07:11:24.156Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786950684221-0zys","Abarrotes Mole Verde Don Pancho 4 kg","abarrotes mole verde don pancho 4 kg","Abarrotes","Abarrotes","1 kg A granel","1 pza","kilo","true","2026-08-17T07:11:24.221Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786950684256-b73i","Click Abasto Vero Vampibrochas","click abasto vero vampibrochas","Click Abasto","Abarrotes","1 Pieza","1 pza","pieza","true","2026-08-17T07:11:24.256Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786950684290-ncmv","Click Abasto Aceite en Aerosol Pam original 340 g","click abasto aceite en aerosol pam original 340 g","Click Abasto","Abarrotes","1 Pieza","1 pza","pieza","true","2026-08-17T07:11:24.290Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786950684341-ukru","Click Abasto Champiñones Rebanados","click abasto champiñones rebanados","Click Abasto","Abarrotes","1 Pieza","1 pza","pieza","true","2026-08-17T07:11:24.341Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786950684392-yc8u","Click Abasto Queso Panela Sello de Oro","click abasto queso panela sello de oro","Click Abasto","Lácteos y Huevo","1 Pieza","1 pza","pieza","true","2026-08-17T07:11:24.392Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786950684442-49ri","Click Abasto Durazno en cubos Coktelero 3 kg","click abasto durazno en cubos coktelero 3 kg","Click Abasto","Abarrotes","1 kg A granel","1 pza","kilo","true","2026-08-17T07:11:24.442Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786950684474-4u12","Click Abasto Durazno en mitades Coktelero 3 kg","click abasto durazno en mitades coktelero 3 kg","Click Abasto","Abarrotes","1 kg A granel","1 pza","kilo","true","2026-08-17T07:11:24.474Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786950684505-sua5","Click Abasto Durazno en cubos Astra 3 kg","click abasto durazno en cubos astra 3 kg","Click Abasto","Abarrotes","1 kg A granel","1 pza","kilo","true","2026-08-17T07:11:24.505Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786950684535-kxrh","Click Abasto Filete de Pescado Tilapia","click abasto filete de pescado tilapia","Click Abasto","Abarrotes","1 Pieza","1 pza","pieza","true","2026-08-17T07:11:24.535Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786950684567-hsde","Click Abasto Hoja de Aguacate 250 g","click abasto hoja de aguacate 250 g","Click Abasto","Bebidas","1 Pieza","1 pza","pieza","true","2026-08-17T07:11:24.567Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786950684604-gf5e","Carnes, Aves y Pescados Hamburguesa Estrella 40 pzas","carnes, aves y pescados hamburguesa estrella 40 pzas","Carnes, Aves y Pescados","Carnes","1 Pieza","40 pza","pieza","true","2026-08-17T07:11:24.604Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786950684645-89h5","Click Abasto Mostaza Bachi 3.8 kg","click abasto mostaza bachi 3.8 kg","Click Abasto","Abarrotes","1 kg A granel","1 pza","kilo","true","2026-08-17T07:11:24.645Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786950684691-62kb","Click Abasto Queso Oaxaca Diane 1 kg","click abasto queso oaxaca diane 1 kg","Click Abasto","Lácteos y Huevo","1 kg Bolsa","1 pza","kilo","true","2026-08-17T07:11:24.691Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786950684727-k7tf","Click Abasto Aceituna Verde Enlatada 3 kg","click abasto aceituna verde enlatada 3 kg","Click Abasto","Abarrotes","1 kg A granel","1 pza","kilo","true","2026-08-17T07:11:24.727Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786950684760-47bf","Click Abasto Totopo 500 g","click abasto totopo 500 g","Click Abasto","Abarrotes","1 Pieza","1 pza","pieza","true","2026-08-17T07:11:24.760Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786950684795-pgwf","Click Abasto Trikitrakes, Caja con 12 Paquetes de 34 g","click abasto trikitrakes, caja con 12 paquetes de 34 g","Click Abasto","Abarrotes","1 Pieza","1 pza","pieza","true","2026-08-17T07:11:24.795Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786950684842-wdih","Click Abasto Polvoron, Caja con 12 paquetes de 37 g","click abasto polvoron, caja con 12 paquetes de 37 g","Click Abasto","Abarrotes","1 Pieza","1 pza","pieza","true","2026-08-17T07:11:24.842Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786950684878-sha4","Click Abasto Barritas de Mora, Caja con 12 paquetes de 33.5 g","click abasto barritas de mora, caja con 12 paquetes de 33.5 g","Click Abasto","Abarrotes","1 Pieza","1 pza","pieza","true","2026-08-17T07:11:24.878Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786950684912-t1hz","Click Abasto Canelitas, Caja con 12 Paquetes de 30 g","click abasto canelitas, caja con 12 paquetes de 30 g","Click Abasto","Abarrotes","1 Pieza","1 pza","pieza","true","2026-08-17T07:11:24.912Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786950684948-8ztn","Bimbo Pan Molido Bimbo 5 kg","bimbo pan molido bimbo 5 kg","Bimbo","Abarrotes","1 kg A granel","1 pza","kilo","true","2026-08-17T07:11:24.948Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786950684985-81z1","Click Abasto Queso Panela Alpino 3.2 kg","click abasto queso panela alpino 3.2 kg","Click Abasto","Lácteos y Huevo","1 kg A granel","1 pza","kilo","true","2026-08-17T07:11:24.985Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786950685019-bh80","Click Abasto Queso Panela Volcanes 3 kg","click abasto queso panela volcanes 3 kg","Click Abasto","Lácteos y Huevo","1 kg A granel","1 pza","kilo","true","2026-08-17T07:11:25.019Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786950685053-euzh","Click Abasto Ajo en Polvo","click abasto ajo en polvo","Click Abasto","Abarrotes","1 Pieza","1 pza","pieza","true","2026-08-17T07:11:25.053Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786950685087-2xmo","Click Abasto Maiz Pozolero 1 kg","click abasto maiz pozolero 1 kg","Click Abasto","Abarrotes","1 kg Bolsa","1 pza","kilo","true","2026-08-17T07:11:25.087Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786950685123-s63y","Click Abasto Queso Crema Tulipanes","click abasto queso crema tulipanes","Click Abasto","Lácteos y Huevo","1 Pieza","1 pza","pieza","true","2026-08-17T07:11:25.123Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786950685158-zbbz","Click Abasto Queso Panela Menonita","click abasto queso panela menonita","Click Abasto","Lácteos y Huevo","1 Pieza","1 pza","pieza","true","2026-08-17T07:11:25.158Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786950685192-qey5","Click Abasto Hamburguesa Taster Meats","click abasto hamburguesa taster meats","Click Abasto","Abarrotes","1 Pieza","1 pza","pieza","true","2026-08-17T07:11:25.192Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786950685226-dmdv","Click Abasto Pepitoria 30 pz","click abasto pepitoria 30 pz","Click Abasto","Abarrotes","1 Pieza","30 pza","pieza","true","2026-08-17T07:11:25.226Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786950685263-7q7v","Click Abasto Pierna de Pollo Kg","click abasto pierna de pollo kg","Click Abasto","Abarrotes","1 kg A granel","1 pza","kilo","true","2026-08-17T07:11:25.263Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786950685305-pzz5","Click Abasto Harina Integral 3 Estrellas kg","click abasto harina integral 3 estrellas kg","Click Abasto","Abarrotes","1 kg A granel","1 pza","kilo","true","2026-08-17T07:11:25.305Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786950685344-t258","Click Abasto Pulpa de Puerco en Trozos","click abasto pulpa de puerco en trozos","Click Abasto","Abarrotes","1 Pieza","1 pza","pieza","true","2026-08-17T07:11:25.344Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786950685384-qy7l","Click Abasto Grenetina a Granel (500 gr).","click abasto grenetina a granel (500 gr).","Click Abasto","Abarrotes","1 Pieza","1 pza","pieza","true","2026-08-17T07:11:25.384Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786950685422-dx2w","Click Abasto Piquín kg","click abasto piquín kg","Click Abasto","Abarrotes","1 kg A granel","1 pza","kilo","true","2026-08-17T07:11:25.422Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786950685458-x1ef","Click Abasto Grenetina en Polvo sin Sabor 28g","click abasto grenetina en polvo sin sabor 28g","Click Abasto","Abarrotes","1 Pieza","1 pza","pieza","true","2026-08-17T07:11:25.458Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786950685502-f7v3","Click Abasto Camarón Mediano sin Cabeza 500 g","click abasto camarón mediano sin cabeza 500 g","Click Abasto","Abarrotes","1 Pieza","1 pza","pieza","true","2026-08-17T07:11:25.502Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786950685542-9njk","Click Abasto Paquete Salchicha Chero","click abasto paquete salchicha chero","Click Abasto","Abarrotes","1 Pieza","1 pza","pieza","true","2026-08-17T07:11:25.542Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786950685577-8n0z","Click Abasto Tocino HM Ahumado Rebanado kg","click abasto tocino hm ahumado rebanado kg","Click Abasto","Abarrotes","1 kg A granel","1 pza","kilo","true","2026-08-17T07:11:25.577Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786950685612-4075","Click Abasto Manzana Red Delicious","click abasto manzana red delicious","Click Abasto","Abarrotes","1 Pieza","1 pza","pieza","true","2026-08-17T07:11:25.612Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786950685649-uv1h","Click Abasto Sandia sin Semilla kg","click abasto sandia sin semilla kg","Click Abasto","Abarrotes","1 kg A granel","1 pza","kilo","true","2026-08-17T07:11:25.649Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786950685686-3fo6","Click Abasto Melon Valenciano por Kilo","click abasto melon valenciano por kilo","Click Abasto","Abarrotes","1 kg A granel","1 pza","kilo","true","2026-08-17T07:11:25.687Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786950685720-w5aa","Click Abasto Oblea Mini, Paq con 12 Piezas","click abasto oblea mini, paq con 12 piezas","Click Abasto","Abarrotes","1 Pieza","12 pza","pieza","true","2026-08-17T07:11:25.720Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786950685757-p7kk","Click Abasto Oblea miniatura 1 pza","click abasto oblea miniatura 1 pza","Click Abasto","Abarrotes","1 Pieza","1 pza","pieza","true","2026-08-17T07:11:25.757Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786950685796-6y4p","Click Abasto Chicharo Limpio kg","click abasto chicharo limpio kg","Click Abasto","Abarrotes","1 kg A granel","1 pza","kilo","true","2026-08-17T07:11:25.796Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786950685862-bmo7","Click Abasto Bote Knorr 1.5 kg","click abasto bote knorr 1.5 kg","Click Abasto","Abarrotes","1 kg A granel","1 pza","kilo","true","2026-08-17T07:11:25.862Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786950699344-ywxp","Click Abasto Salsa de soya 1L Puro Sabor","click abasto salsa de soya 1l puro sabor","Click Abasto","Abarrotes","1 Litro Tetrapak/Botella","1 pza","litro","true","2026-08-17T07:11:39.344Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786950699379-meip","Click Abasto Arroz Morelos Azul","click abasto arroz morelos azul","Click Abasto","Abarrotes","1 Pieza","1 pza","pieza","true","2026-08-17T07:11:39.379Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786950699409-e3yk","Click Abasto Queso Panela Caperucita (3.3 kg)","click abasto queso panela caperucita (3.3 kg)","Click Abasto","Lácteos y Huevo","1 kg A granel","1 pza","kilo","true","2026-08-17T07:11:39.409Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786950699499-z2yt","Click Abasto Vero Vampibrochas","click abasto vero vampibrochas","Click Abasto","Abarrotes","1 Pieza","1 pza","pieza","true","2026-08-17T07:11:39.499Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786950699553-ug2j","Click Abasto Champiñones Rebanados","click abasto champiñones rebanados","Click Abasto","Abarrotes","1 Pieza","1 pza","pieza","true","2026-08-17T07:11:39.553Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786950699584-td4o","Click Abasto Queso Panela Sello de Oro","click abasto queso panela sello de oro","Click Abasto","Lácteos y Huevo","1 Pieza","1 pza","pieza","true","2026-08-17T07:11:39.584Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786950699614-mnyk","Click Abasto Durazno en cubos Coktelero 3 kg","click abasto durazno en cubos coktelero 3 kg","Click Abasto","Abarrotes","1 kg A granel","1 pza","kilo","true","2026-08-17T07:11:39.614Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786950699646-82ps","Click Abasto Durazno en mitades Coktelero 3 kg","click abasto durazno en mitades coktelero 3 kg","Click Abasto","Abarrotes","1 kg A granel","1 pza","kilo","true","2026-08-17T07:11:39.646Z"
"UNKNOWN","UNKNOWN","UNKNOWN","prod-1786950699679-3tcs","Click Abasto Durazno en cubos Astra 3 kg","click abasto durazno en cubos astra 3 kg","Click Abasto","Abarrotes","1 kg A granel","1 pza","kilo","true","2026-08-17T07:11:39.679Z"
